Groups,Issuer,Current Balance,Equity Holding Shares,Bloomberg FIGI,CUSIP,Security Name,Last Price,Seniority,Lien Priority,Is Covenant Lite,Funded Amount,Payment Frequency,Coupon Type,Day Count,Margin,Coupon,Index Floor Rate,Commitment Fee Rate,Maturity Date,Moody's Issuer Rating,Moody's Reported Rating,Moody's Credit Watch,S&P Issuer Rating,S&P Reported Rating,S&P Credit Watch,Fitch Issuer Rating,Fitch Reported Rating,Moody's Industry Classification,S&P Industry,Fitch Industry,Moody's Recovery Rate,S&P Recovery Rate,Country,Index Spread Adjustment,Aggregate Par Amount Issued,Commitment Amount,Cumulative Capitalized Amount,Currency,Current Par Value,Default Date,Default Status,Expected Maturity Date,Factor,Fitch Country Rating,Fitch Current Rating,Fitch Industry Code,Fitch Recovery Rate,LGD,pd_bucket,pd_rating_source,pd_rating_used,pd_years_to_horizon,PD,price_source
0,"Flexsys Cayman Holdings, LP",1656099.22,,BBG01VCL4Z26,G3577PAD6,Second-Out Term Loan (05/25),11.0,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,5.25,9.1715,0.75,,08/01/2029,Caa2,Caa3,CWNT,CCC+,CCC+,CWNT,,CCC,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.1,US,,578317955.44,,,USD,1656099.22,,No,,,AAA,,9,,0.9,CCC/C,issuer,CCC/C,3.1726027397260275,0.4184298630136986,reported
0,LBM Acquisition LLC,1652729.24,,BBG01N1M9T87,50179JAH1,Term Loan B (05/24),82.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.75,7.5023,0.75,,06/06/2031,Caa1,Caa1,CWNT,B-,B-,CWNT,,B-,Construction & Building,Construction & Engineering,Building & Materials,,0.2,US,,6179128426.23,,,USD,1652729.24,,No,,,AAA,B-,8,,0.8,B-,issuer,B-,5.019178082191781,0.2206605479452055,reported
0,Hilton Worldwide Finance LLC,1638539.32,,BBG01N5F10L4,43289DAK9,Term Loan B 4,100.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4043,0.0,,11/08/2030,Ba1,Baa2,CWNT,BB+,BB+,CWNT,,BB+,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure",Lodging & Restaurants,,0.7,US,,10158000000.01,,,USD,1638539.32,,No,,,AAA,,23,,0.3,BB+,issuer,BB+,4.443835616438356,0.0251624657534246,reported
0,Open Text Corporation,1634106.23,,BBG01QXN10S2,68371YAP8,Term Loan B (08/23),98.438,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.5,,01/31/2030,Ba2,Ba1,CWNT,BB+,BB+,CWNT,,BB+,Services: Business,Professional Services,Business Services General,,0.63,US,,9020487498.0,,,USD,1634106.23,,No,,,AAA,BBB-,28,,0.37,BB+,issuer,BB+,3.673972602739726,0.019785205479452,reported
0,United Talent Agency LLC,1618840.48,,BBG01YLGPLF5,91301QAP2,Term Loan  B,100.563,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.0,6.668,0.0,,06/10/2032,B2,B2,CWNT,B+,B+,CWNT,,B,Media: Diversified & Production,Media,"Gaming, Leisure & Entertainment",,0.4,US,,1177500003.0,,,USD,1618840.48,,No,,,AAA,,19,,0.6,B+,issuer,B+,6.032876712328767,0.146206301369863,reported
0,"Imprivata, Inc",1615785.97,,BBG01VKVW1M7,45323KAG5,Term Loan,99.625,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,12/01/2027,B2,B2,CWNT,B,B,CWNT,,B,High Tech Industries,Software,Technology Software,,0.35,US,,1629782499.69,,,USD,1615785.97,,No,,,AAA,BB-,2,,0.65,B,issuer,B,1.5041095890410958,0.0454008219178082,reported
0,Turquoise Topco Limited,1607369.07,,BBG01WHY8NH8,89776TAB7,Term Loan B,97.75,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,6.9507,0.0,,12/30/2032,B1,B1,CWNT,,B-,,,BB-,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.5,US,,1475000000.0,,,USD,1607369.07,,No,,,AAA,BB-,19,,0.5,B-,issue_fallback,B-,6.589041095890411,0.2471698630136986,reported
0,"Mitnick Corporate Purchase, Inc",1594007.86,,BBG016NKQTH5,60672HAC7,Term Loan 4/22,36.438,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.75,8.5134,0.5,,05/02/2029,Caa1,Caa1,CWNT,CCC+,CCC+,CWNT,,B,High Tech Industries,,Business Services General,,0.3,US,,786475000.0,,,USD,1594007.86,,No,,,AAA,B *-,28,,0.7,CCC/C,issuer,CCC/C,2.9232876712328766,0.4090575342465753,reported
0,Icon Parent I Inc.,1581932.04,,BBG01WN25Z14,45115DAC2,Instructure/Icon Parent 8/25 TL,94.5,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4374,0.0,,11/13/2031,B3,B3,CWNT,B-,B-,CWNT,,B-,High Tech Industries,,Technology Software,,0.35,US,,2401468775.53,,,USD,1581932.04,,No,,,AAA,,2,,0.65,B-,issuer,B-,5.457534246575342,0.2289016438356164,reported
0,Virgin Media Bristol LLC,1557340.35,,BBG01FP4KD53,G9368PBH6,Term Loan Y,88.688,SNSE,1.0,Yes,,2.0,FLT,ACTUAL_360,3.175,6.9666,0.0,,03/31/2031,B1,Ba3,CWNT,B+,B+,CWNT,,BB-,Media: Broadcasting & Subscription,Media,Cable,,0.45,GB,,7220470452.4,,,USD,1557340.35,,No,,,AA-,BB,5,,0.55,B+,issuer,B+,4.835616438356165,0.1252493150684931,reported
0,"Maravai Intermediate Holdings, LLC",1547461.46,,BBG014H58NJ1,56589PAJ4,Term Loan B (01/22),99.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6721,0.5,,10/19/2027,B3,B3,CWNT,B-,B-,CWNT,,CCC,Healthcare & Pharmaceuticals,Life Sciences Tools & Services,Pharmaceuticals,,0.35,US,,409880009.0,,,USD,1547461.46,,No,,,AAA,,24,,0.65,B-,issuer,B-,1.3863013698630138,0.074932602739726,reported
0,"The Edelman Financial Engines Centre, LLC",1540000.0,,BBG021MGSTV7,27943UAN6,Term Loan B (04/26),100.5,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.0,7.6522,0.0,,11/28/2031,B3,B3,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Capital Markets,Banking & Finance,,0.3,US,,2795094308.69,,,USD,1540000.0,,No,,,AAA,,27,,0.7,B,issuer,B,5.498630136986302,0.1569224657534246,reported
0,"Team Services Group, LLC",1540000.0,,BBG01ZV2GV97,87821RAB0,Team Services 1/26 Cov-Lite TLB,97.813,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,5.25,8.9496,0.0,,03/31/2033,B2,B2,CWNT,B-,B-,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.35,US,,734000000.0,,,USD,1540000.0,,No,,,AAA,B,22,,0.65,B-,issuer,B-,6.838356164383562,0.2505854794520548,reported
0,"Trident TPI Holdings, Inc.",1538398.9,,BBG01Q9SXQP9,00216EAL3,Term Loan B6 (10/24),96.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.75,7.4496,0.5,,09/15/2028,Caa1,B3,CWNT,B-,B-,CWNT,,CCC+,"Containers, Packaging & Glass",Containers & Packaging,Packaging & Containers,,0.4,US,,2399599995.59,,,USD,1538398.9,,No,,,AAA,,12,,0.6,B-,issuer,B-,2.295890410958904,0.126025205479452,reported
0,"Varsity Brands, Inc.",1530010.19,,BBG01X575V92,92227QAG1,Term Loan 2025-2,100.313,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.0,,08/26/2031,B2,B2,CWNT,B,B,CWNT,,B,Consumer Goods: Durable,Household Durables,Consumer Products,,0.3,US,,3158217187.51,,,USD,1530010.19,,No,,,AAA,,15,,0.7,B,issuer,B,5.241095890410959,0.1517460273972602,reported
0,"ArchKey Holdings, Inc.",1529271.72,,BBG01VYGV3C3,48205CAC9,Term Loan B,100.625,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.0,7.6996,0.0,,11/03/2031,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Professional Services,Business Services General,,0.3,US,,1737075610.49,,,USD,1529271.72,,No,,,AAA,,28,,0.7,B,issuer,B,5.4301369863013695,0.1555457534246575,reported
0,"CPI Holdco B, LLC",1529063.54,,BBG01MRCTLN1,1261MAAE0,"2025 Refinancing 1st Amend Inc TL, 4th Amend Inc",99.938,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.0,,05/19/2031,Ba3,Ba3,CWNT,BB-,BB-,CWNT,,BB-,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.27,US,,5812111413.36,,,USD,1529063.54,,No,,,AAA,,27,,0.73,BB-,issuer,BB-,4.96986301369863,0.0822846575342465,reported
0,"Asurion, LLC",1513083.85,,BBG0205TJZZ2,04649VBF6,Term Loan B,97.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.75,7.4134,0.0,,02/23/2033,B1,Ba3,CWNT,B+,B+,CWNT,,B+,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.5,US,,8488972407.04,,,USD,1513083.85,,No,,,AAA,,27,,0.5,B+,issuer,B+,6.739726027397261,0.1570917808219178,reported
0,"Venture Global Calcasieu Pass, LLC",1500000.0,,BBG021CDF9B5,12867PAB7,Term Loan B (3/26),100.438,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,6.954,0.0,,04/11/2033,B1,Ba3,CWNT,BB-,BB-,CWNT,,B+,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.55,US,,2659715090.34,,,USD,1500000.0,,No,,,AAA,,25,,0.4499999999999999,BB-,issuer,BB-,6.868493150684931,0.1112720547945205,reported
0,Paysafe Holdings (US) Corp,1476488.94,,BBG0118YPV52,70451NAB2,Term Loan B-1,95.875,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.5167,0.5,,06/28/2028,B2,B2,CWNT,B,B,CWNT,,B,Services: Consumer,Diversified Consumer Services,Banking & Finance,,0.4,US,,1934136289.6,,,USD,1476488.94,,No,,,AAA,,27,,0.6,B,issuer,B,2.0794520547945203,0.066237808219178,reported
0,Patagonia Holdco LLC,1451761.19,,BBG018WQ3GD5,70289FAD3,Term Loan B,79.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,5.75,9.4099,0.5,,08/01/2029,B3,B3,CWNT,B-,B-,NOW,,B-,Telecommunications,Wireless Telecommunication Services,Telecommunications,,0.41,US,,2054500000.0,,,USD,1451761.19,,No,,,AAA,,3,,0.5900000000000001,B-,issuer,B-,3.1726027397260275,0.1652857534246575,reported
0,"OVG Business Services, LLC",1448067.12,,BBG01N62X2N1,62955EAJ3,Term Loan B (06/24),100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.0,,06/25/2031,B2,B2,CWNT,B,B,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Mortgage Real Estate Investment Trusts (REITs),Banking & Finance,,0.45,US,,1687974747.46,,,USD,1448067.12,,No,,,AAA,,27,,0.55,B,issuer,B,5.071232876712329,0.1483317808219178,reported
0,"DTI Holdco, Inc.",1446297.32,,BBG01S4CBXL8,23358EAK5,Term Loan B (02/25),90.75,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,4.0,7.6522,0.75,,04/26/2029,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Business,Professional Services,Business Services Data & Analytics,,0.3,US,,1413253996.16,,,USD,1446297.32,,No,,,AAA,,29,,0.7,B-,issuer,B-,2.9068493150684933,0.1549846575342465,reported
0,Green Infrastructure Partners Inc.,1441403.98,,BBG01X5WT847,39306DAB6,Term Loan B (09/25),100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.0,,09/24/2032,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Construction & Engineering,Industrial/Manufacturing,,0.27,US,,1050000000.0,,,USD,1441403.98,,No,,,AAA,,10,,0.73,B,issuer,B,6.323287671232877,0.1715260273972602,reported
0,"Resonetics, LLC",1425247.36,,BBG01W9009D4,76118EAL2,Term Loan B,100.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4189,0.75,,06/18/2031,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Business,Professional Services,Business Services General,,0.3,US,,2849806339.88,,,USD,1425247.36,,No,,,AAA,,28,,0.7,B-,issuer,B-,5.052054794520548,0.2212786301369863,reported
0,"Inmar, Inc.",1369174.72,,BBG01VKV86P0,45763FAV0,Term Loan B (06/25),90.375,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.5,8.1634,0.5,,10/30/2031,B3,B3,CWNT,B-,B-,CWNT,,B+,Healthcare & Pharmaceuticals,Health Care Technology,Healthcare Devices,,0.4,US,,4132499743.61,,,USD,1369174.72,,No,,,AAA,,21,,0.6,B-,issuer,B-,5.419178082191781,0.2281805479452055,reported
0,Pregis Topco LLC,1352025.22,,BBG01TYJZML6,74045BAG2,Term Loan (05/25),100.625,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.0,7.6522,0.0,,02/01/2029,B3,B2,CWNT,B-,B-,CWNT,,B-,"Containers, Packaging & Glass",Containers & Packaging,Packaging & Containers,,0.35,US,,1567500000.0,,,USD,1352025.22,,No,,,AAA,,12,,0.65,B-,issuer,B-,2.6767123287671235,0.1440761643835616,reported
0,"Flexsys Cayman Holdings, LP",1347242.55,,BBG01VCL4Z26,G3577PAC8,First-Out Term Loan (05/25),11.0,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,6.25,9.9099,1.0,,08/01/2029,Caa2,Caa1,CWNT,CCC+,CCC+,CWNT,,CCC,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.7,US,,578317955.44,,,USD,1347242.55,,No,,,AAA,,9,,0.3,CCC/C,issuer,CCC/C,3.1726027397260275,0.4184298630136986,reported
0,WCG Intermediate Corp.,1331382.13,,BBG01ZVT1DM9,23343FAG9,Term Loan  B,99.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,02/25/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Consumer,Diversified Consumer Services,Healthcare Providers,,0.3,US,,1419292875.0,,,USD,1331382.13,,No,,,AAA,,22,,0.7,B-,issuer,B-,5.742465753424658,0.2342583561643836,reported
0,"Hanger, Inc.",1324097.57,,BBG01Q6DXLH5,41043BAH1,Term Loan B (10/24),100.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.5,7.1522,0.0,,10/23/2031,B2,B2,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.3,US,,1406095000.0,,,USD,1324097.57,,No,,,AAA,,22,,0.7,B,issuer,B,5.4,0.15494,reported
0,"Motion Finco, LLC",1320327.82,,BBG01L0R3FR6,L6526BAG9,Term Loan (02/24),80.938,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.5,7.1996,0.0,,11/12/2029,Caa1,B3,CWNT,CCC+,CCC+,CWNT,,CCC+,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.5,US,,2742541166.9,,,USD,1320327.82,,No,,,AAA,,19,,0.5,CCC/C,issuer,CCC/C,3.4547945205479453,0.4269802739726027,reported
0,Traverse Midstream Partners LLC,1320000.0,,BBG021LS3K48,89435TAH7,Term Loan B (04/26),100.125,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.25,5.9047,,,04/21/2033,B2,B2,CWNT,BB-,BB-,CWNT,,B,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.35,US,,6263021355.81,,,USD,1320000.0,,No,,,AAA,,25,,0.65,BB-,issuer,BB-,6.895890410958904,0.1116528767123287,reported
0,Plusgrade Inc.,1311657.14,,BBG01SMZ1VF9,C6902LAE6,Term Loan B (03/25),98.563,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.5,7.1634,0.0,,03/03/2031,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Media,Business Services General,,0.45,CA,,359280003.0,,,USD,1311657.14,,No,,,AAA,,28,,0.55,B,issuer,B,4.758904109589041,0.1414753424657534,reported
0,"Ivanti Software, Inc.",1302486.15,,BBG01TXZVR61,46583DAH2,Term Loan,38.491,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.75,8.4108,0.0,,06/01/2029,Caa1,Caa1,CWNT,CCC+,CCC+,CWNT,,B-,High Tech Industries,Software,Technology Software,,0.27,US,,6248547413.27,,,USD,1387424.48,,No,,,,B,2,,0.73,CCC/C,issuer,CCC/C,3.0054794520547947,0.4133660273972603,reported
0,CFC Bidco 2022 Limited,1300771.81,,BBG01V4XQPF3,12531JAB7,Term Loan (7/25),95.563,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.5,7.1822,0.0,,07/01/2032,B3,B2,CWNT,B-,B-,NOW,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.3,US,,1266825000.0,,,USD,1300771.81,,No,,,AAA,,27,,0.7,B-,issuer,B-,6.090410958904109,0.2403386301369863,reported
0,"PINNACLE BUYER, LLC",1263466.69,,BBG01X3LN2K4,72349UAB8,Term Loan,100.313,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.5,6.1822,0.0,,10/01/2032,B2,B2,CWNT,B,B,CWNT,,B+,Capital Equipment,Commercial Services & Supplies,Industrial/Manufacturing,,0.45,US,,1746750000.0,,,USD,1263466.69,,No,,,AAA,BB-,10,,0.55,B,issuer,B,6.342465753424658,0.1717945205479452,reported
0,"Sotera Health Holdings, LLC",1253355.77,,BBG01X5WKPF6,83600VAH4,Term Loan B,100.25,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,05/30/2031,B1,B1,CWNT,BB-,BB-,CWNT,,B+,Healthcare & Pharmaceuticals,Life Sciences Tools & Services,Healthcare Providers,,0.35,US,,4254944599.61,,,USD,1253355.77,,No,,,AAA,,22,,0.65,BB-,issuer,BB-,5.0,0.0828,reported
0,"VS Buyer, LLC",1241744.57,,BBG01W8Y4XQ0,91834WAG5,Cov Lite TLB,96.813,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9134,0.0,,04/14/2031,B2,B2,CWNT,B+,B+,CWNT,,B,High Tech Industries,Software,Technology Software,,0.3,US,,4270599874.99,,,USD,1241744.57,,No,,,AAA,,2,,0.7,B+,issuer,B+,4.873972602739726,0.126077808219178,reported
0,"Sharp Services, LLC",1239192.68,,BBG01X4RMG84,81989LAG3,Term Loan  B,100.438,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,09/29/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Equipment & Supplies,Healthcare Devices,,0.3,US,,1977355020.91,,,USD,1239192.68,,No,,,AAA,,21,,0.7,B-,issuer,B-,6.336986301369863,0.2437167123287671,reported
0,QuidelOrtho Corp,1229220.29,,BBG01WK339W1,74840YAF1,Term Loan A (11/25),95.563,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.25,5.9022,0.0,,08/21/2030,B1,B1,CWNT,B+,B+,CWNT,,B+,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.4,US,,5414000000.0,,,USD,1229220.29,,No,,,AAA,,22,,0.6,B+,issuer,B+,4.227397260273973,0.1121117808219178,reported
0,"WideOpenWest Finance, LLC",1223901.84,,BBG01QGBQLN9,96758DBK8,Second Out Term Loan,91.625,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.9306,1.5,,12/11/2028,B3,Caa1,CWNT,B-,B-,CWNT,,B-,Media: Broadcasting & Subscription,Media,Telecommunications,,0.45,US,,4468177287.62,,,USD,1223901.84,,No,,,AAA,,3,,0.55,B-,issuer,B-,2.5342465753424657,0.1373232876712328,reported
0,"EOC Borrower, LLC",1219806.83,,BBG01S2SSH05,26875YAC6,Term Loan A (03/25),100.25,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.75,7.4022,0.0,,03/24/2028,B1,B2,CWNT,B+,B+,CWNT,,B+,Media: Diversified & Production,Media,"Gaming, Leisure & Entertainment",,0.3,US,,3316165869.0,,,USD,1219806.83,,No,,,AAA,,19,,0.7,B+,issuer,B+,1.8164383561643835,0.0439361643835616,reported
0,"MH Sub I, LLC",1216447.58,,BBG01R3MGQ57,45567YAP0,Term Loan B4,85.819,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,4.25,7.9022,0.5,,12/31/2031,B2,B1,CWNT,B,B,CWNT,,B,Services: Consumer,Diversified Consumer Services,Business Services Data & Analytics,,0.4,US,,12790732731.19,,,USD,1216447.58,,No,,,AAA,,29,,0.6,B,issuer,B,5.589041095890411,0.1587397260273972,reported
0,TK Elevator Midco GMBH,1210000.0,,BBG020KYQRZ4,,Term Loan B,100.75,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.48,0.5,,04/30/2030,B2,B2,CWNT,B,B,CWNT,,B,Construction & Building,Construction & Engineering,Industrial/Manufacturing,,0.4,US,,6929811758.45,,,USD,1210000.0,,No,,,AAA,,10,,0.6,B,issuer,B,3.9178082191780823,0.122131506849315,reported
0,"EOC Borrower, LLC",1209734.67,,BBG01RV8WWW6,26875YAB8,Term Loan B (01/25),100.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,03/24/2032,B1,B2,CWNT,B+,B+,CWNT,,B+,Media: Diversified & Production,Media,"Gaming, Leisure & Entertainment",,0.3,US,,3316165869.0,,,USD,1209734.67,,No,,,AAA,,19,,0.7,B+,issuer,B+,5.8191780821917805,0.142644109589041,reported
0,"Gray Television, Inc.",1209221.26,,BBG011CHYYX7,389376AZ7,Term Loan D,100.188,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.0,6.7638,0.0,,12/01/2028,B2,Ba3,CWNT,B-,B-,CWNT,,B-,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.65,US,,3624000001.0,,,USD,1209221.26,,No,,,AAA,WD,4,,0.35,B-,issuer,B-,2.506849315068493,0.1360246575342465,reported
0,"BCPE Empire Holdings, Inc.",1185023.75,,BBG0219FXNV1,05550HAT2,Imperial Bag & Paper/Imperial Dade 3/26 10th Amendment Term Loan,99.75,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.5,7.1522,0.5,,12/29/2032,B3,B3,CWNT,B,B,CWNT,,B-,"Containers, Packaging & Glass",Containers & Packaging,Packaging & Containers,,0.3,US,,6367944826.05,,,USD,1185023.75,,No,,,AAA,,12,,0.7,B,issuer,B,6.586301369863014,0.1752082191780822,reported
0,EFS Cogen Holdings I LLC,1183014.28,,BBG01W9CWPX5,26844HAM9,Term Loan B (7/25),100.625,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,10/03/2031,,B1,CWNT,,B+,CWNT,,BB-,Utilities: Electric,Electric Utilities,Utilities (Power),,0.65,US,,3927000002.0,,,USD,1183014.28,,No,,,AAA,BB-,26,,0.35,B+,issue_fallback,B+,5.345205479452055,0.1346339726027397,reported
0,"Transdigm, Inc.",1175590.1,,BBG01WMFCNY9,89364MCE2,Term Loan M (08/25),100.25,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,08/19/2032,B1,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.27,US,,20624024882.23,,,USD,1175590.1,,No,,,AAA,,6,,0.73,BB-,issuer,BB-,6.2246575342465755,0.1023227397260274,reported
0,"Ensemble RCM, LLC",1150739.46,,BBG01ZQX7GP0,29359BAH4,Term Loan (1/26),99.938,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6634,0.0,,02/09/2033,B2,B2,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.3,US,,7442500000.01,,,USD,1150739.46,,No,,,AAA,,22,,0.7,B,issuer,B,6.701369863013698,0.1768191780821917,reported
0,"Aramark Services, Inc.",1125498.53,,BBG01YVN7CS5,03852JBC4,Term Loan B-10 (12/25),100.625,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,06/22/2030,Ba2,Ba1,CWNT,BB,BB,CWNT,,BB+,Services: Consumer,Commercial Services & Supplies,"Food, Beverage & Tobacco",,0.7,US,,4164470331.51,,,USD,1125498.53,,No,,,AAA,,17,,0.3,BB,issuer,BB,4.063013698630137,0.0391624657534246,reported
0,Level 3 Financing Inc,1124733.73,,BBG02247JM59,52729KAU0,Term Loan (9/25),100.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.25,6.9022,0.0,,03/29/2032,B2,Ba3,CWNT,B-,B-,CWNT,,B,Telecommunications,Diversified Telecommunication Services,Telecommunications,,0.7,US,,3013950000.0,,,USD,1124733.73,,No,,,AAA,BB,3,,0.3,B-,issuer,B-,5.832876712328767,0.2359580821917808,reported
0,"Cotiviti, Inc.",1123230.89,,BBG01S6ZFSD1,22164MAF4,Term Loan (3/25),93.636,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.3993,0.0,,03/26/2032,B2,B2,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Technology,Healthcare Devices,,0.4,US,,14512068749.0,,,USD,1123230.89,,No,,,AAA,,21,,0.6,B,issuer,B,5.824657534246575,0.1634756164383561,reported
0,Select Medical Corporation,1120000.0,,BBG021085FH0,816194AZ7,Term Loan,100.5,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6725,,,12/03/2031,B1,Ba3,CWNT,B+,B+,CWNT,,BB-,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.45,US,,6989748322.96,,,USD,1120000.0,,No,,,AAA,,22,,0.55,B+,issuer,B+,5.512328767123288,0.1374583561643835,reported
0,Aveanna Healthcare LLC,1104450.0,,BBG01X0YGCF1,05549DAN8,Term Loan B,100.563,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.75,7.4022,0.0,,09/10/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.3,US,,2053375001.0,,,USD,1104450.0,,No,,,AAA,B-,22,,0.7,B-,issuer,B-,6.284931506849315,0.2430035616438356,reported
0,"ECi Macola/MAX Holding, LLC",1101390.62,,BBG01VYKYGM1,26825UAN1,Term Loan,97.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4496,0.75,,05/09/2030,B3,B2,CWNT,B-,B-,CWNT,,B-,High Tech Industries,Software,Technology Software,,0.4,US,,1296337437.82,,,USD,1101390.62,,No,,,AAA,,2,,0.6,B-,issuer,B-,3.9424657534246577,0.1915380821917808,reported
0,"Indeck Niles, LLC",1100000.0,,BBG0204417K5,45337UAL6,Indeck 2/26 TL,100.125,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.75,6.4194,0.0,,03/09/2033,,Ba3,CWNT,,B+,CWNT,,B,Capital Equipment,Machinery,Industrial/Manufacturing,,0.75,US,,750000000.0,,,USD,1100000.0,,No,,,AAA,,10,,0.25,B+,issue_fallback,B+,6.778082191780822,0.1576824657534246,reported
